title,description
"손흥민에 황희찬까지…“인종차별, 누구도 겪어선 안돼”",손흥민(30·토트넘) 역시 지난해 4월 맨체스터 유나이티드 팬들로부터 인종차별적인 발언과 욕설을 들었다. 손흥민이 멘체스터 유나이티드와의 경기에서 반칙을 당해 맨체스터 유나이티드의 득점이 취소되자 화가 난 일부... 
"손흥민, 두 시즌 연속 득점왕 가능성은? 공동 5위","기자 = 손흥민(30·토트넘)이 잉글랜드 프로축구 프리미어리그(EPL)에서 두 시즌 연속으로 득점왕에 오를... 손흥민은 차기 시즌 득점왕 전망 배당률에서 12/1을 기록, 새롭게 아스날 유니폼을 입은 가브리엘 제수스와... "
"'1004억' 손흥민, 22-23시즌 EPL 몸값 11위→LW 공동 1위",손흥민이 2022-23시즌 잉글리시 프리미어리그(EPL) 전체 선수 중 몸값 11위를 기록했다. 좌측 윙어로 한정하면 공동 1위다. 이제 월드클래스 논란은 그만해도 될 듯하다. 손흥민 이야기다. 대한민국과 토트넘 훗스퍼의... 
토트넘-울버햄튼 중계 무료?! 손흥민 황희찬 저렴하게 보는 법 '경기일정도',"이 경기는 토트넘 소속의 손흥민과 울버햄튼 소속의 황희찬의 맞대결로 화제를 모으고 있다. 프리미어리그... 이는 손흥민, 황희찬, 류현진 등 코리안리거 소속팀의 모든 경기를 볼 수 있다. 월 최대 5개 팀만 선택... "
"도움으로 시즌 시작한 손흥민, 첼시 상대로 첫 골 사냥",푼 손흥민(30·토트넘)이 본격적인 골 사냥에 나선다. 토트넘은 15일 0시 30분(한국시간) 영국 런던의... 토트넘이 자랑하는 최강의 '공격 듀오' 손흥민과 해리 케인의 시즌 마수걸이 득점이 이번 경기에서 더욱 절실해지는... 
"투헬-콘테 '동반 퇴장' 토트넘, 첼시와 2-2 무승부... 손흥민 침묵",손흥민 침묵 토마스 투헬 첼시 감독(왼쪽)과 안토니오 콘테(우측) 토트넘 감독 / 연합 양 팀 감독들까지 불 붙은 분위기를 보여준 가운데 첼시와 토트넘이 무승부를 거뒀다. 토트넘과 첼시는 15일(한국시간) 영국 런던... 
[토트넘 경기일정] 첼시전 2-2 무승부 '손흥민 침묵' 다음 경기는?,손흥민 (출처=토트넘SNS) 잉글랜드 프리미어리그(EPL) 토트넘 홋스퍼의 손흥민이 2경기 연속 선발 출전했지만 골은 침묵했다. 토트넘은 15일 영국 런던의 스탬포드 브릿지에서 열린 2022-23 EPL 2라운드에서 후반... 
"캘빈클라인언더웨어, 손흥민 한국 앰버서더 발탁",피브이에이치코리아(대표 고유현)의 '캘빈클라인언더웨어'는 아시아 선수 최초로 잉글랜드 프로축구 프리미어리그(EPL) 득점왕에 오른 축구선수 손흥민을 새로운 한국 앰버서더로 발탁했다. 손흥민은... 
"'손흥민 잡아 끈' 첼시 수비수, ""심판들 반성해야 해"" 작심 비판","손흥민(30, 토트넘)을 지웠던 리스 제임스(23, 첼시)가 심판 판정에 발끈했다. 제임스는 15일 영국 런던의... 첼시 백 3 수비 라인의 오른쪽에 선 제임스는 상대 공격수 손흥민을 그림자 수비로 철저하게 봉쇄했다. 특히... "
"토트넘 손흥민, 브라질 특급 히샤를리송 호평 ""놀라운 선수""","손흥민(30·토트넘)이 이번 여름 팀에 합류한 브라질 출신 공격수 히샤를리송(25)을 칭찬했다. 손흥민은 8일(현지 시간) 영국 풋볼런던과 인터뷰에서 ""이번 프리시즌 기간 내내 히샤를리송과 함께 훈련했는데 놀라운... "
"BBC, 토트넘 3위 예상…'손흥민 앞세운 공격, EPL 최고 수준'","영국 공영방송 BBC가 '득점왕' 손흥민(30)을 앞세운 토트넘 홋스퍼를 올 시즌 잉글랜드 프리미어리그(EPL)... 토트넘은 지난 시즌 무함마드 살라흐(리버풀)와 공동 득점왕에 오른 손흥민, 그리고 그와 리그 최고의 공격... "
"[월드컵 D-100] ④ 'EPL 득점왕' 손흥민, 카타르서도 새 역사 도전","단연 손흥민(30·토트넘)의 존재다. 지난 2021-2022시즌 잉글랜드 프리미어리그(EPL)에서 아시아 선수 최초로 득점왕에 등극, 선수 생활의 절정을 맞이한 손흥민이 생애 세 번째 월드컵에서 어떤 활약을 보여줄지는 이번... "
"택배 크로스와 슛·키패스 최다…손흥민, 득점만 빼고 다 보여줬다",손흥민(위쪽)이 6일(한국시간) 영국 런던 토트넘 홋스퍼 스타디움에서 열린 EPL 개막 라운드 사우샘프턴전에서 다이어의 역전골을 도운 뒤 기쁨을 나누고 있다. 런던 | EPA연합뉴스 단지 득점만 없었을 뿐이다. 손흥민(30... 
"""여기가 손흥민 세상!""... SON월드 소식에 팬들 ""그 안에 살고 있다""", “여기가 손흥민 세상이야!” 토트넘은 11일(현지시간) SNS를 통해 360도 카메라로 손흥민을 담은 영상을 올렸다. 그러면서 위 멘트를 곁들였다. 공개된 영상에는 손흥민에 초점이 맞춰져 있어 주변에서 훈련하는... 
"‘손흥민 7번’ 토트넘, 새 시즌 등번호 확정",도전하는 손흥민(토트넘)이 새 시즌에도 에이스의 상징인 7번을 달고 나선다. 토트넘은 6일(한국시각) 2022-2023시즌 EPL 개막전에 맞춰 홈페이지를 통해 1군 선수단 명단과 등번호를 공개했다. 이에 따르면 손흥민은... 
"‘손흥민VS스털링’ 토트넘-첼시, 예상 선발명단은?","전방에 손흥민, 해리 케인, 쿨루셉스키, 중원에는 라이언 세세뇽, 벤탄쿠르, 호이비에르, 에메르송 로얄이다. 스리백은 벤 데이비스, 에릭 다이어, 크리스티안 로메로, 골문은 요리스다. 두 팀의 최근 전적은 첼시가... "
"'손흥민 기점→호이비에르 동점골' 토트넘, 첼시와 1-1 승부 균형(후반 진행중...","토트넘 훗스퍼가 손흥민의 끈기로 동점골을 만들어냈다. 토트넘은15일 오전 0시 30분(한국시간) 영국 런던에... 케인, 손흥민, 쿨루셉스키, 세세뇽, 호이비에르, 벤탄쿠르, 에메르송, 데이비스, 다이어, 로메로, 요리스가... "
토트넘 손흥민 침묵 … 첼시와 극적 무승부,잉글랜드 프로축구 프리미어리그(EPL) 손흥민(토트넘·사진)이 상대 수비에 꽁꽁 묶여 침묵했다. 손흥민은 15일(한국시간) 영국 런던의 스탬퍼드 브리지에서 벌어진 첼시와의 2022~2023 EPL 2라운드에서 선발 출전해... 
"[IS 피플] 손흥민 ""히샤를리송 기량 놀라워"" 동료애도 월드클래스",잉글랜드 프리미어리그(EPL) 토트넘에서 활약하는 손흥민(30)이 자신의 경쟁자에 대해 “놀라운 기량을 보유한 선수”라며 칭찬을 쏟아냈다. 실력만큼이나 동료를 생각하는 마음도 ‘월드클래스’답다. 손흥민은 8일... 
"새 시즌에도 손흥민, 등번호 '7번' 확정…해리케인도 그대로 '10번'",손흥민의 호쾌한 골 세리머니 [EPA=연합뉴스] 손흥민(30·토트넘)이 새 시즌에도 지금과 같은 등번호인 '7번'으로 필드를 뛸 예정입니다. 잉글랜드 프로축구 토트넘 홋스퍼는 우리 시간으로 오늘(6일) 프리미어리그(EPL)... 
"임영웅, 팬서비스 잘하는 스타 1위 등극...“아이유·손흥민은 몇 위?”",3위는 950표(9%)로 스포츠 스타 손흥민이 차지했다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 손흥민은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다. 최근 소속팀 토트넘의... 
토트넘 손흥민 경기일정·중계 '울버햄튼 황희찬 볼수있나',손흥민 올시즌 쏘니와 황소가 첫 득점 첫 맞대결이 펼쳐진다. 한국축구국가대표 맞대결은 이번 시즌 처음이다. 22-23 PL 3라운드에서 손흥민의 토트넘과 황희찬의 울버햄튼이 맞붙는다. 지난 시즌 리그와 리그컵에서... 
"‘손흥민 열기 이어간다’ 롯데온, 토트넘 홋스퍼 기획전 진행",이번 기획전에서는 일명 손흥민 티셔츠를 비롯해 다양한 토트넘 홋스퍼 기념품을 최대 30% 할인 판매한다.... 롯데온 관계자는 “이번에는 토트넘 홋스퍼 패딩 사전 예약과 함께 손흥민 선수의 등번호 숫자인 7% 할인... 
"손흥민-황희찬, 코리안더비 선발 맞대결 성사될까",22-23 PL 3라운드에서 손흥민의 토트넘과 황희찬의 울버햄튼이 맞붙는다. 지난 시즌 리그와 리그컵에서 각각 한차례씩 만났던 손흥민과 황희찬이 처음으로 선발 맞대결을 치르게 될지 주목된다. 두 선수 모두 시즌... 
"손흥민은 맨앞줄, 황희찬은 정중앙...카타르 WC 빛낼 100명의 월클들","손흥민은 맨 앞줄, 황희찬은 정중앙에 자리했다. 2022 국제축구연맹(FIFA) 카타르 월드컵 개막이 100일... 지난 시즌 잉글리시 프리미어리그(EPL) 골든 부트(득점왕) 주인공 손흥민(한국, 토트넘)은 맨 앞줄에 자리했다.... "
"英 BBC, PL 이주의 팀 공개...""손흥민 지워버렸다"" 첼시 2명-토트넘 0명","또한 팀의 2번째 골을 기록한 리스 제임스에 대해 ""전반전 손흥민을 지워버렸고 첼시가 득점으로 연결하는 데 실패한 무수한 크로스를 올렸다. 볼 것이 풍부하고 고전적인 런던 더비였지만, 제임스는 이 경기의... "
"손흥민 개막전 결승골 도움…토트넘, 사우샘프턴에 4-1 완승",손흥민이 2022~2023시즌 개막전부터 공격포인트를 기록하며 팀의 대승에 기여했다. 손흥민은 6일(한국시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 잉글랜드 프리미어리그(EPL) 1라운드 사우샘프턴과의 홈 경기에... 
"손흥민 속옷 화보, 치명적인 건강美 [화보]","손흥민 속옷 화보, 치명적인 건강美 [화보] 축구선수 손흥민의 속옷 화보가 공개됐다. 유명 브랜드의 한국 앰버서더로 발탁된 손흥민은 이번에 공개된 화보에서 모델 못지않은 자태를 자랑하며 건강미를 발산했다.... "
"토트넘이 원하는 '공미' 제시한다...아탈란타, '손흥민 절친' 관심",2020-21시즌 잉글리시 프리미어리그(EPL) 27경기를 소화하며 같은 좌측 라인인 손흥민과도 좋은 호흡을 선보였다. 지난 시즌 상반기까지만 하더라도 레길론은 토트넘의 핵심 자원으로 분류됐다. 그러나 올해 들어 입지가... 
손흥민 EPL 개막전 어시스트…토트넘 대승,손흥민(토트넘 훗스퍼스)이 2022-2023 시즌 잉글랜드 프로축구 프리미어리그(EPL) 개막전에서 도움을 올렸다. 소속팀은 사우스햄튼에 4골을 퍼부으면 4대1 완승을 거뒀다. 손흥민은 한국시간 7일 홈경기장에서 열린... 
박항서 애제자 '베트남 메시'…프랑스 가서 '손흥민'급 됐다? [신짜오 베트남...,"최근 프랑스 리그로 자리를 옮긴 응우옌꽝하이가 손흥민, 김민재와 어깨를 나란히 하며 리스트에 올랐습니다. ESPN이 선정한 7명의 스타는 손흥민과 김민재, 응우옌꽝하이 그리고 일본 미나미노 다쿠미와 미토마 가오루... "
"‘발롱도르 후보’ 손흥민의 침묵, 토트넘의 ‘첼시 징크스’ 계속…장외 열전...","손흥민(30·토트넘)은 침묵했고, 팀도 질긴 징크스를 깨지 못했다. 토트넘은 15일(한국시간) 런던 스탬포드... 선발출전한 손흥민은 공격포인트 없이 후반 34분 교체됐다. 사우샘프턴과 홈 개막전(1라운드)에서 도움을... "
"'결승 어시스트' 손흥민, 평점 8.2점으로 팀 내 2위","하지만 손흥민(30, 토트넘 홋스퍼)은 빛났다. 손흥민은 6일(현지시간) 영국 런던 토트넘 홋스퍼 스타디움에서 열린 2022-2023시즌 잉글랜드 프리미어리그 1라운드 사우샘프턴과 홈 경기에 선발 출전해 90분 풀타임을... "
"손흥민, 15일 새벽 첼시 상대로 첫 골 사냥",2022∼2023시즌 잉글랜드 프로축구 프리미어리그(EPL) 개막전에서 도움으로 공격 포인트를 올렸던 손흥민(30... 사우샘프턴과의 경기 때 손흥민은 1-1로 팽팽하던 전반 31분 에릭 다이어가 머리로 넣은 역전 결승 골 때... 
"손흥민, 반칙에 막힌 아쉬운 드리블… 첼시전 '슛 2회' 남기고 교체",손흥민이 첼시 상대로 유독 약한 면모를 떨쳐내지 못했다. 15일(한국시간) 영국 런던의 스탬퍼드 브리지에서... 언제나처럼 토트넘의 선발 공격수로 투입된 손흥민은 후반 34분까지 활약했다. 손흥민은 이 경기에서 슛... 
"손흥민, 개막라운드부터 다이어 추가골 도왔다…토트넘, 2-1 리드",손흥민(왼쪽)이 6일(한국시간) EPL 개막라운드 사우샘프턴전에서 시즌 1호 도움을 기록한 뒤 다이어와 기뻐하고 있다. 런던 | 손흥민(토트넘)이 개막라운드부터 도움을 적립했다. 토트넘은 6일(한국시간) 영국 런던 토트넘... 
"임영웅, 팬 서비스 잘해주는 것 같은 스타 1위…2위 아이유-3위 손흥민","임영웅의 뒤를 이어 2위는 가수 아이유가 올랐다. 아이유는 1654표로 15%의 지지율을 보였다. 또 3위는 950(9%)표로 손흥민이 선정됐으며 이외에 박은빈, 수지, 권은비 등이 뒤를 이었다."
‘내일의 금융에게’ 하나금융 손흥민 영상광고 온에어,하나금융그룹은 축구 선수 손흥민을 모델로 한 그룹 캠페인 영상 광고를 1일 선보였다. 이 광고는 '내일의 금융에게'라는 주제로 제작됐다. 손흥민이 '손님이 미래의 금융에 바라는 소원'을 '하나만의 방식'으로 이뤄주는... 
"손흥민, '콘테 더비' 첼시전서 득점 가능성 가장 높은 선수","손흥민(30, 토트넘)이 첼시와 경기에서 득점할 가능성이 가장 높은 선수 중 한 명으로 꼽혔다. 영국 '골닷컴'은 14일(한국시간) 토트넘과 첼시의 '런던 더비'에서 득점할 확률이 가장 높은 선수가 손흥민이라고 예상했다.... "
"손흥민, 캘빈클라인 언더웨어 새로운 한국 엠버서더로 발탁","축구선수 손흥민이 캘빈클라인 언더웨어의 새로운 한국 엠버서더로 등장할 것이라고 발표했다. 손흥민은 캘빈클라인 언더웨어 2022 가을 컬렉션을 착용한 독점 캠페인에 출연할 예정이다. 손흥민은 ""캘빈클라인... "
"풀럼·울버햄튼 경기일정 '황희찬 첫골' 도전, 손흥민 첫골보다 먼저? 중계어...","한편, 토트넘 손흥민이 시즌 첫 골을 신고할 수 있을지가 관심사인 첼시와의 경기일정은 15일 월요일 새벽 0시 30분 (한국시간)스포티비 나우(SPOTV NOW)와 스포티비 온(SPOTV ON)에서 독점 생중계된다. ."
"""왜 안줘!!"" 손흥민 '탐욕슛'에 뿔난 해리 케인…'삐걱 커플'","개막전 전반 막바지, 해리 케인이 '영혼의 단짝' 손흥민에게 화를 내는 듯한 제스처를 취하는 모습이... 다이어의 헤더 골은 손흥민이 크로스로 어시스트했다. 손흥민이 페널티 박스 외곽 왼쪽 대각선 지점에서 공을... "
